id,Company,TypeName,Inches,Ram,OpSys,Weight,Price_euros,Resolution,Pantalla,Brand,Family,Model,Clock Speed (GHz),Gpu Brand,Gpu Model,Gpu Type,Storage Type,Componentes_principales
698,HP,Notebook,15.6,4,No OS,2.1,476.99,1366x768,Full HD,Intel,Core i5,6200U,2.3,Intel,HD Graphics 520,Unknown,HDD,2.6390573296152584
340,Dell,Gaming,15.6,8,Windows 10,2.56,879.0,1920x1080,Full HD,Intel,Core i5,7300HQ,2.5,Nvidia,GeForce GTX 1050,Dedicated,SSD,2.9444389791664403
1244,HP,Notebook,13.3,4,Windows 10,1.49,675.0,1920x1080,Full HD,Intel,Core i5,8250U,1.6,Intel,UHD Graphics 620,Unknown,HDD,2.3978952727983707
916,Toshiba,Ultrabook,14.0,16,Windows 10,1.47,1764.0,1920x1080,Full HD,Intel,Core i7,6600U,2.6,Nvidia,GeForce 930M,Dedicated,SSD,3.6375861597263857
387,HP,2 in 1 Convertible,13.3,16,Windows 10,1.28,1975.0,1920x1080,Full HD,Intel,Core i7,7600U,2.8,Intel,HD Graphics 620,Unknown,SSD,3.5263605246161616
101,Dell,Notebook,15.6,6,Windows 10,2.3,459.0,1366x768,Full HD,Intel,Core i3,7100U,2.4,Intel,HD Graphics 620,Unknown,HDD,2.3978952727983707
177,Lenovo,Gaming,15.6,8,Windows 10,2.5,1249.0,1920x1080,Full HD,Intel,Core i7,7700HQ,2.8,Nvidia,GeForce GTX 1050 Ti,Dedicated,SSD,3.332204510175204
680,Acer,Notebook,15.6,8,Windows 10,2.2,832.0,1920x1080,Full HD,Intel,Core i7,7500U,2.7,Nvidia,GeForce 940MX,Dedicated,SSD,3.091042453358316
414,Dell,Ultrabook,13.3,8,Windows 10,1.21,1599.0,3840x2160,4K Ultra HD,Intel,Core i5,8250U,1.6,Intel,UHD Graphics 620,Unknown,SSD,2.833213344056216
1019,Acer,Gaming,15.6,8,Windows 10,2.7,1260.0,1920x1080,Full HD,Intel,Core i7,7700HQ,2.8,Nvidia,GeForce GTX 1050,Dedicated,SSD,3.295836866004329
390,Lenovo,Notebook,15.6,8,No OS,2.2,549.0,1366x768,Full HD,Intel,Core i5,7200U,2.5,Nvidia,GeForce 940MX,Dedicated,HDD,2.772588722239781
959,MSI,Gaming,17.3,16,Windows 10,2.43,2449.0,1920x1080,Full HD,Intel,Core i7,7700HQ,2.8,Nvidia,GeForce GTX 1070,Dedicated,SSD,3.7376696182833684
447,Samsung,Ultrabook,15.0,8,Windows 10,1.17,1699.0,1920x1080,Full HD,Intel,Core i7,7500U,2.7,Intel,HD Graphics 620,Unknown,SSD,3.091042453358316
1090,Lenovo,Notebook,15.6,4,Windows 10,2.3,565.0,1366x768,Full HD,Intel,Core i3,6006U,2.0,Intel,HD Graphics 520,Unknown,SSD,2.302585092994046
216,Lenovo,Notebook,15.6,8,Windows 10,1.9,817.95,1920x1080,Full HD,Intel,Core i5,7200U,2.5,AMD,Radeon R5 M430,Dedicated,SSD,2.772588722239781
852,Lenovo,Notebook,15.6,4,No OS,2.2,468.0,1920x1080,Full HD,Intel,Core i5,7200U,2.5,Intel,HD Graphics 620,Unknown,SSD,2.6390573296152584
1141,Dell,Gaming,15.6,8,Windows 10,2.62,1199.0,1920x1080,Full HD,Intel,Core i7,7700HQ,2.8,Nvidia,GeForce GTX 1050Ti,Dedicated,HDD,3.2188758248682006
952,Dell,Ultrabook,15.6,8,Windows 10,1.9,663.0,1920x1080,Full HD,Intel,Core i5,8250U,1.6,AMD,Radeon 530,Dedicated,HDD,2.6390573296152584
1284,Lenovo,Notebook,14.0,4,Windows 10,1.87,785.0,1920x1080,Full HD,Intel,Core i5,7200U,2.5,Intel,HD Graphics 620,Unknown,HDD,2.4849066497880004
450,Asus,Gaming,17.3,16,Windows 10,4.3,1799.0,1920x1080,Full HD,Intel,Core i7,7700HQ,2.8,Nvidia,GeForce GTX 980M,Dedicated,SSD,3.7376696182833684
691,HP,Notebook,14.0,8,Windows 10,1.64,1049.26,1920x1080,Full HD,Intel,Core i5,7200U,2.5,Nvidia,GeForce 930MX,Dedicated,SSD,2.9444389791664403
830,HP,Notebook,17.3,6,Windows 10,2.71,699.0,1920x1080,Full HD,Intel,Core i5,7200U,2.5,AMD,Radeon 520,Dedicated,HDD,2.5649493574615367
832,Toshiba,Notebook,13.3,8,Windows 10,1.5,973.0,1920x1080,Full HD,Intel,Core i5,7200U,2.5,Intel,HD Graphics 620,Unknown,SSD,2.8903717578961645
683,HP,Notebook,15.6,8,Windows 10,2.31,1165.0,1920x1080,Full HD,Intel,Core i5,6200U,2.3,Intel,HD Graphics 520,Unknown,SSD,2.995732273553991
1183,Asus,Notebook,15.6,4,Windows 10,2.0,339.0,1366x768,Full HD,Intel,Celeron,Dual,1.1,Intel,HD Graphics 500,Unknown,HDD,1.791759469228055
103,HP,Notebook,14.0,8,Windows 7,1.95,1195.0,1920x1080,Full HD,Intel,Core i5,6200U,2.3,Intel,HD Graphics 520,Unknown,SSD,2.995732273553991
123,Acer,Ultrabook,13.3,8,Windows 10,1.12,989.0,1920x1080,Full HD,Intel,Core i5,7Y54,1.2,Intel,HD Graphics 615,Unknown,SSD,3.258096538021482
670,Dell,Gaming,15.6,8,Windows 10,2.65,949.0,1920x1080,Full HD,Intel,Core i5,7300HQ,2.5,Nvidia,GeForce GTX 1050,Dedicated,Hybrid,2.8903717578961645
56,Mediacom,Notebook,13.3,4,Windows 10,1.2,369.0,1920x1080,Full HD,Intel,Celeron,Quad,1.1,Intel,HD Graphics 500,Unknown,SSD,2.0794415416798357
1119,Toshiba,Notebook,14.0,4,Windows 10,1.75,915.0,1366x768,Full HD,Intel,Core i5,6200U,2.3,Intel,HD Graphics 520,Unknown,HDD,2.6390573296152584
749,Asus,Gaming,15.6,8,Windows 10,1.99,1350.0,1920x1080,Full HD,Intel,Core i7,7700HQ,2.8,Nvidia,GeForce GTX 1050,Dedicated,SSD,3.295836866004329
604,HP,Notebook,15.6,4,Windows 10,1.91,488.99,1920x1080,Full HD,AMD,A9-Series,9420,3.0,AMD,Radeon R5,Dedicated,SSD,2.0794415416798357
242,Dell,Notebook,15.6,8,Windows 10,2.2,719.0,1920x1080,Full HD,Intel,Core i5,8250U,1.6,AMD,Radeon 530,Dedicated,SSD,2.772588722239781
284,Lenovo,Ultrabook,15.6,6,Windows 10,1.54,831.0,1920x1080,Full HD,Intel,Core i7,7500U,2.7,Nvidia,GeForce 920M,Dedicated,SSD,2.9444389791664403
988,HP,Ultrabook,12.5,4,Windows 10,1.26,1244.0,1366x768,Full HD,Intel,Core i5,6200U,2.3,Intel,HD Graphics 520,Unknown,SSD,2.772588722239781
275,Dell,Ultrabook,13.3,8,Windows 10,1.23,1379.0,1920x1080,Full HD,Intel,Core i7,7560U,2.4,Intel,Iris Plus Graphics 640,Unknown,SSD,3.091042453358316
1012,Lenovo,Notebook,15.6,8,Windows 10,1.95,1962.99,1920x1080,Full HD,Intel,Core i5,7200U,2.5,Intel,HD Graphics 620,Unknown,SSD,2.8903717578961645
774,Dell,Notebook,15.6,8,Windows 10,2.02,759.0,1920x1080,Full HD,Intel,Core i5,8250U,1.6,AMD,Radeon 530,Dedicated,HDD,2.6390573296152584
588,Dell,Ultrabook,13.3,8,Windows 10,1.21,1649.0,1920x1080,Full HD,Intel,Core i7,8550U,1.8,Intel,UHD Graphics 620,Unknown,SSD,2.995732273553991
1289,Asus,Gaming,17.3,16,Windows 10,3.0,1504.0,1920x1080,Full HD,Intel,Core i7,7700HQ,2.8,Nvidia,GeForce GTX1050 Ti,Dedicated,SSD,3.6109179126442243
790,Toshiba,Notebook,15.6,16,Windows 10,2.4,1403.0,1920x1080,Full HD,Intel,Core i7,6500U,2.5,Nvidia,GeForce 930M,Dedicated,SSD,3.4339872044851463
13,Acer,Notebook,15.6,4,Windows 10,2.4,380.0,1366x768,Full HD,Intel,Pentium,Quad,1.1,Intel,HD Graphics 505,Unknown,HDD,1.791759469228055
840,Lenovo,2 in 1 Convertible,15.6,16,Windows 10,2.0,1899.0,3840x2160,4K Ultra HD,Intel,Core i7,7700HQ,2.8,Nvidia,GeForce GTX 1050,Dedicated,SSD,3.5553480614894135
995,Dell,Notebook,15.6,8,Windows 10,2.36,557.37,1366x768,Touchscreen,Intel,Core i5,7200U,2.5,Intel,HD Graphics 620,Unknown,HDD,2.772588722239781
647,Chuwi,Notebook,15.6,4,Windows 10,1.89,248.9,1920x1080,Full HD,Intel,Atom,x5-Z8350,1.44,Intel,HD Graphics,Unknown,Flash Storage,1.6094379124341003
400,Dell,2 in 1 Convertible,17.3,12,Windows 10,2.77,999.0,1920x1080,Full HD,Intel,Core i5,8250U,1.6,Nvidia,GeForce 150MX,Dedicated,HDD,3.044522437723423
98,Lenovo,Notebook,13.3,8,Windows 10,1.1,999.0,1920x1080,Full HD,Intel,Core i5,7200U,2.5,Intel,HD Graphics 620,Unknown,SSD,2.8903717578961645
1292,MSI,Gaming,17.3,16,Windows 10,2.7,1598.0,1920x1080,Full HD,Intel,Core i7,7700HQ,2.8,Nvidia,GeForce GTX 1060,Dedicated,SSD,3.6375861597263857
202,HP,Workstation,17.3,16,Windows 7,3.0,4389.0,1920x1080,Full HD,Intel,Xeon,E3-1535M,2.9,Nvidia,Quadro M2000M,Dedicated,SSD,3.970291913552122
198,Razer,Ultrabook,12.5,8,Windows 10,1.25,1029.0,3840x2160,4K Ultra HD,Intel,Core i7,6500U,2.5,Intel,HD Graphics 520,Unknown,SSD,2.995732273553991
1025,HP,Gaming,17.3,12,Windows 10,2.62,1799.0,1920x1080,Full HD,Intel,Core i7,7700HQ,2.8,Nvidia,GeForce GTX 1060,Dedicated,HDD,3.4657359027997265
1232,Dell,Notebook,14.0,8,Windows 10,1.64,1179.0,1920x1080,Full HD,Intel,Core i5,7440HQ,2.8,Nvidia,GeForce 930MX,Dedicated,SSD,3.1780538303479458
368,Apple,Ultrabook,11.6,4,Mac OS X,1.08,959.0,1366x768,Full HD,Intel,Core i5,1.6GHz,1.6,Intel,HD Graphics 6000,Unknown,Flash Storage,2.302585092994046
1107,Lenovo,2 in 1 Convertible,13.3,16,Windows 10,1.3,1799.0,3200x1800,Quad HD+,Intel,Core i7,6560U,2.2,Intel,Iris Graphics 540,Unknown,SSD,3.4657359027997265
1153,Acer,Notebook,17.3,4,Windows 10,3.0,702.0,1920x1080,Full HD,Intel,Core i3,7130U,2.7,Nvidia,GeForce MX130,Dedicated,SSD,2.6390573296152584
859,Chuwi,Notebook,15.6,4,Windows 10,1.89,244.99,1920x1080,Full HD,Intel,Atom,x5-Z8300,1.44,Intel,HD Graphics,Unknown,Flash Storage,1.6094379124341003
190,Dell,Ultrabook,12.5,4,Windows 7,1.5,1135.15,1366x768,Full HD,Intel,Core i3,6100U,2.3,Intel,HD Graphics 520,Unknown,HDD,2.4849066497880004
773,HP,Notebook,15.6,8,Windows 10,1.91,579.0,1366x768,Full HD,Intel,Core i5,7200U,2.5,Intel,HD Graphics 620,Unknown,SSD,2.8903717578961645
876,Asus,Ultrabook,13.3,8,Windows 10,1.2,1129.0,3200x1800,Quad HD+,Intel,Core i5,7200U,2.5,Intel,HD Graphics 620,Unknown,SSD,2.8903717578961645
118,Dell,Gaming,15.6,16,Windows 10,2.62,1679.0,3840x2160,4K Ultra HD,Intel,Core i7,7700HQ,2.8,Nvidia,GeForce GTX 1050 Ti,Dedicated,SSD,3.58351893845611
246,Dell,Notebook,15.6,8,Windows 10,2.24,565.0,1920x1080,Full HD,Intel,Core i5,7200U,2.5,AMD,Radeon R5 M430,Dedicated,HDD,2.6390573296152584
1069,HP,Notebook,15.6,4,Windows 7,1.88,932.0,1366x768,Full HD,Intel,Core i5,6200U,2.3,Intel,HD Graphics 520,Unknown,HDD,2.6390573296152584
1219,Dell,Gaming,17.3,32,Windows 10,4.42,3147.37,3840x2160,4K Ultra HD,Intel,Core i7,7700HQ,2.8,Nvidia,GeForce GTX 1070,Dedicated,SSD,4.060443010546419
1030,HP,2 in 1 Convertible,11.6,4,Windows 10,1.45,775.0,1366x768,Touchscreen,Intel,Pentium,Quad,1.1,Intel,HD Graphics 505,Unknown,SSD,2.0794415416798357
589,Dell,2 in 1 Convertible,13.3,8,Windows 10,1.24,2013.1,3200x1800,Quad HD+,Intel,Core i7,7Y75,1.3,Intel,HD Graphics 615,Unknown,SSD,3.4011973816621555
1106,Lenovo,Notebook,15.6,6,Windows 10,2.2,549.0,1920x1080,Full HD,AMD,A12-Series,9720P,3.6,AMD,Radeon 530,Dedicated,SSD,2.3978952727983707
1283,Lenovo,2 in 1 Convertible,15.6,8,Windows 10,2.0,1299.0,1920x1080,Full HD,Intel,Core i7,7700HQ,2.8,Intel,HD Graphics 630,Unknown,SSD,3.332204510175204
1269,Razer,Ultrabook,12.5,16,Windows 10,1.29,1799.0,3840x2160,4K Ultra HD,Intel,Core i7,7500U,2.5,Intel,HD Graphics 620,Unknown,SSD,3.332204510175204
1223,Lenovo,2 in 1 Convertible,13.9,16,Windows 10,1.4,1849.0,3840x2160,4K Ultra HD,Intel,Core i7,8550U,1.8,Intel,UHD Graphics 620,Unknown,SSD,3.332204510175204
161,HP,Notebook,17.3,4,Windows 10,2.71,439.0,1920x1080,Full HD,AMD,A6-Series,9220,2.5,AMD,Radeon 530,Dedicated,HDD,2.1972245773362196
124,Asus,Notebook,14.0,4,Windows 10,2.0,769.0,1920x1080,Full HD,Intel,Core i3,7100U,2.4,Intel,HD Graphics 620,Unknown,SSD,2.3978952727983707
1198,HP,Notebook,15.6,6,Windows 10,2.18,799.0,1920x1080,Full HD,Intel,Core i7,6700HQ,2.6,Nvidia,GeForce GTX 960M,Dedicated,HDD,3.091042453358316
204,HP,Notebook,13.3,8,Windows 10,1.49,1103.0,1920x1080,Full HD,Intel,Core i7,8550U,1.8,Intel,UHD Graphics 620,Unknown,SSD,2.995732273553991
18,Dell,Ultrabook,13.3,8,Windows 10,1.23,1379.0,3200x1800,Quad HD+,Intel,Core i7,7560U,2.4,Intel,Iris Plus Graphics 640,Unknown,SSD,3.091042453358316
84,Acer,Notebook,15.6,8,Windows 10,2.2,689.0,1920x1080,Full HD,Intel,Core i7,8550U,1.8,Nvidia,GeForce MX150,Dedicated,HDD,2.8903717578961645
874,Dell,Workstation,15.6,8,Windows 10,2.0,2135.0,1920x1080,Full HD,Intel,Core i7,6820HQ,2.7,Nvidia,Quadro M1200,Dedicated,SSD,3.4965075614664802
222,Dell,Ultrabook,13.3,8,Windows 10,1.41,949.0,1920x1080,Full HD,Intel,Core i5,8250U,1.6,Intel,UHD Graphics 620,Unknown,SSD,2.833213344056216
1158,Lenovo,Notebook,17.3,6,Windows 10,2.8,949.0,1600x900,Full HD,Intel,Core i7,7500U,2.7,Nvidia,GeForce 940MX,Dedicated,SSD,2.995732273553991
1145,HP,Workstation,17.3,8,Windows 7,3.0,2899.0,1920x1080,Full HD,Intel,Core i7,6700HQ,2.6,AMD,FirePro W6150M,Dedicated,HDD,3.4339872044851463
1272,Dell,Notebook,15.6,6,Windows 10,2.3,439.0,1366x768,Touchscreen,Intel,Core i3,7100U,2.4,Intel,HD Graphics 620,Unknown,HDD,2.3978952727983707
1207,Asus,Notebook,14.0,4,Windows 10,1.5,286.0,1366x768,Full HD,Intel,Celeron,Dual,1.1,Intel,HD Graphics 500,Unknown,Flash Storage,1.6094379124341003
430,Mediacom,Notebook,14.0,4,Windows 10,1.4,265.0,1920x1200,Full HD,Intel,Atom,Z8350,1.92,Intel,HD Graphics 400,Unknown,HDD,1.791759469228055
1291,Apple,Ultrabook,12.0,8,Mac OS X,0.92,1279.0,2304x1440,Retina Display,Intel,Core M,1.2GHz,1.2,Intel,HD Graphics 515,Unknown,Flash Storage,3.044522437723423
491,Lenovo,Ultrabook,14.0,12,Windows 10,1.4,1673.0,1920x1080,Full HD,Intel,Core i7,6600U,2.6,Intel,HD Graphics 520,Unknown,SSD,3.4339872044851463
623,HP,Notebook,15.6,8,Windows 10,2.04,629.0,1366x768,Full HD,AMD,A12-Series,9700P,2.5,AMD,Radeon R7 Graphics,Dedicated,HDD,2.6390573296152584
147,Dell,Notebook,15.6,4,Windows 10,2.2,749.0,1920x1080,Full HD,Intel,Core i5,8250U,1.6,AMD,Radeon 530,Dedicated,SSD,2.4849066497880004
33,Lenovo,Notebook,13.3,4,Windows 10,1.44,735.0,1920x1080,Full HD,Intel,Core i3,7100U,2.4,Intel,HD Graphics 620,Unknown,SSD,2.3978952727983707
943,Toshiba,Notebook,13.3,4,Windows 7,1.2,1195.0,1920x1080,Full HD,Intel,Core i5,6200U,2.3,Intel,HD Graphics 520,Unknown,SSD,2.772588722239781
1253,Lenovo,2 in 1 Convertible,13.3,8,Windows 10,1.37,1970.0,1920x1080,Full HD,Intel,Core i7,7500U,2.7,Intel,HD Graphics 620,Unknown,SSD,3.091042453358316
1097,Dell,Ultrabook,14.0,8,Windows 10,1.36,1639.0,1920x1080,Full HD,Intel,Core i5,7200U,2.5,Intel,HD Graphics 620,Unknown,SSD,2.8903717578961645
866,Dell,2 in 1 Convertible,13.3,16,Windows 10,1.62,1279.0,1920x1080,Full HD,Intel,Core i7,8550U,1.8,Intel,UHD Graphics 620,Unknown,SSD,3.332204510175204
558,HP,Notebook,15.6,16,Windows 10,2.1,1159.0,1920x1080,Full HD,Intel,Core i7,8550U,1.8,Intel,UHD Graphics 620,Unknown,SSD,3.332204510175204
1085,Lenovo,2 in 1 Convertible,10.1,4,Android,0.69,319.0,1920x1200,Touchscreen,Intel,Atom,x5-Z8550,1.44,Intel,HD Graphics 400,Unknown,Flash Storage,1.6094379124341003
1041,HP,Notebook,14.0,2,Windows 10,1.44,249.0,1366x768,Full HD,Intel,Celeron,Dual,1.6,Intel,HD Graphics 400,Unknown,Flash Storage,1.3862943611198906
1277,Asus,Notebook,15.6,8,Windows 10,2.5,839.0,1920x1080,Full HD,Intel,Core i5,7300HQ,2.5,Nvidia,GeForce GTX 1050,Dedicated,SSD,2.9444389791664403
1082,Lenovo,Gaming,17.3,32,Windows 10,4.6,2663.0,1920x1080,Full HD,Intel,Core i7,6820HK,2.7,Nvidia,GeForce GTX 1070,Dedicated,SSD,4.0943445622221
73,Razer,Gaming,17.3,32,Windows 10,3.49,5499.0,3840x2160,4K Ultra HD,Intel,Core i7,7820HK,2.9,Nvidia,GeForce GTX 1080,Dedicated,SSD,4.219507705176107
199,Asus,Gaming,17.3,16,No OS,4.0,998.0,1920x1080,Full HD,Intel,Core i7,6700HQ,2.6,Nvidia,GeForce GTX 965M,Dedicated,HDD,3.4965075614664802
1159,MSI,Gaming,17.3,8,Windows 10,2.6,1599.0,1920x1080,Full HD,Intel,Core i7,6700HQ,2.6,Nvidia,GeForce GTX 965M,Dedicated,SSD,3.295836866004329
1208,HP,Notebook,15.6,4,No OS,1.86,288.9,1366x768,Full HD,Intel,Celeron,Dual,1.6,Intel,HD Graphics 400,Unknown,HDD,1.9459101490553132
579,Acer,Notebook,15.6,4,Windows 10,2.2,639.0,1920x1080,Full HD,Intel,Core i7,7500U,2.7,Nvidia,GeForce 940MX,Dedicated,HDD,2.772588722239781
302,HP,Ultrabook,13.3,8,Windows 10,1.34,1323.0,1920x1080,Full HD,Intel,Core i7,7500U,2.7,Intel,HD Graphics 620,Unknown,SSD,3.091042453358316
818,HP,Notebook,17.3,8,Windows 10,2.63,1080.0,1920x1080,Full HD,Intel,Core i5,7200U,2.5,Nvidia,GeForce 930MX,Dedicated,SSD,2.9444389791664403
1006,Acer,Notebook,15.6,4,Linux,2.4,289.0,1366x768,Full HD,Intel,Celeron,Dual,1.6,Intel,HD Graphics 400,Unknown,HDD,1.9459101490553132
448,Dell,Gaming,15.6,8,Windows 10,2.62,1099.0,1920x1080,Full HD,Intel,Core i7,7700HQ,2.8,Nvidia,GeForce GTX 1050,Dedicated,HDD,3.2188758248682006
919,MSI,Gaming,15.6,16,Windows 10,2.2,1299.0,1920x1080,Full HD,Intel,Core i7,7700HQ,2.8,Nvidia,GeForce GTX 1050 Ti,Dedicated,SSD,3.58351893845611
35,Dell,Notebook,15.6,4,Windows 10,2.3,639.0,1920x1080,Full HD,Intel,Core i5,7200U,2.5,AMD,Radeon R5 M430,Dedicated,SSD,2.4849066497880004
1045,Dell,Notebook,15.6,8,Windows 10,2.18,750.0,1920x1080,Full HD,Intel,Core i5,7200U,2.5,Intel,HD Graphics 620,Unknown,SSD,2.8903717578961645
596,Dell,Notebook,15.6,4,Linux,2.18,455.7,1366x768,Full HD,Intel,Core i3,6006U,2.0,AMD,Radeon R5 M420X,Dedicated,HDD,1.791759469228055
1218,Lenovo,2 in 1 Convertible,14.0,8,Windows 10,1.36,1637.0,2560x1440,Touchscreen,Intel,Core i5,6200U,2.3,Intel,HD Graphics 520,Unknown,SSD,2.995732273553991
214,Dell,Notebook,15.6,4,Windows 10,1.93,959.0,1366x768,Full HD,Intel,Core i5,7300U,2.6,Intel,HD Graphics 620,Unknown,HDD,2.8903717578961645
469,HP,Notebook,17.3,8,Windows 10,2.5,1045.0,1920x1080,Full HD,Intel,Core i7,8550U,1.8,Nvidia,GeForce 930MX,Dedicated,SSD,3.044522437723423
933,Dell,Notebook,15.6,4,Windows 10,2.18,912.5,1920x1080,Full HD,Intel,Core i5,7200U,2.5,Nvidia,GeForce 940MX,Dedicated,SSD,2.6390573296152584
1249,Mediacom,Notebook,14.0,4,Windows 10,1.4,249.0,1920x1080,Full HD,Intel,Atom,x5-Z8350,1.44,Intel,HD Graphics,Unknown,SSD,2.0794415416798357
803,Dell,Notebook,15.6,8,Windows 10,2.2,745.0,1920x1080,Full HD,Intel,Core i7,7500U,2.7,AMD,Radeon R5 M430,Dedicated,SSD,2.995732273553991
372,Acer,Notebook,15.6,4,Linux,2.4,289.0,1366x768,Full HD,Intel,Celeron,Dual,1.6,Intel,HD Graphics 400,Unknown,HDD,1.9459101490553132
1287,Asus,Notebook,15.6,8,Windows 10,2.0,1299.0,3840x2160,4K Ultra HD,Intel,Core i7,7500U,2.7,Nvidia,GeForce GTX 960M,Dedicated,SSD,3.1354942159291497
506,Toshiba,Ultrabook,13.3,8,Windows 10,1.2,1363.0,1920x1080,Full HD,Intel,Core i7,6500U,2.5,Intel,HD Graphics 520,Unknown,SSD,2.995732273553991
775,Asus,Gaming,17.3,12,Windows 10,2.2,1369.9,1920x1080,Full HD,Intel,Core i5,7300HQ,2.5,Nvidia,GeForce GTX 1050,Dedicated,SSD,3.1354942159291497
281,HP,Notebook,14.0,4,Windows 10,1.48,1590.0,1920x1080,Full HD,Intel,Core i5,7200U,2.5,Intel,HD Graphics 620,Unknown,SSD,2.6390573296152584
234,Dell,Gaming,15.6,16,Windows 10,2.62,1479.0,1920x1080,Full HD,Intel,Core i7,7700HQ,2.8,Nvidia,GeForce GTX 1050 Ti,Dedicated,SSD,3.58351893845611
782,Dell,Notebook,15.6,4,Windows 10,2.2,443.99,1366x768,Full HD,Intel,Pentium,Quad,1.6,Intel,HD Graphics,Unknown,HDD,1.9459101490553132
307,Acer,Notebook,14.0,8,Windows 10,1.56,902.0,1920x1080,Full HD,Intel,Core i5,7200U,2.5,Intel,HD Graphics 620,Unknown,SSD,2.8903717578961645
106,Toshiba,Notebook,15.6,8,Windows 10,2.0,1258.0,1920x1080,Full HD,Intel,Core i5,7200U,2.5,Intel,HD Graphics 620,Unknown,SSD,2.8903717578961645
504,HP,Notebook,15.6,8,Windows 10,1.86,539.0,1920x1080,Full HD,Intel,Core i3,6006U,2.0,Intel,HD Graphics 520,Unknown,SSD,2.6390573296152584
1172,HP,Notebook,14.0,4,Windows 10,2.31,1189.0,1366x768,Full HD,Intel,Core i5,7200U,2.5,Intel,HD Graphics 620,Unknown,HDD,2.4849066497880004
1276,Asus,Notebook,15.6,4,Linux,2.0,274.99,1366x768,Full HD,Intel,Celeron,Dual,1.1,Intel,HD Graphics 500,Unknown,HDD,1.791759469228055
228,Asus,Notebook,15.6,4,Windows 10,2.2,720.32,1366x768,Full HD,Intel,Core i7,6500U,2.5,Nvidia,GeForce 920M,Dedicated,HDD,2.5649493574615367
424,HP,Notebook,15.6,4,Windows 10,2.04,839.0,1920x1080,Full HD,Intel,Core i5,7200U,2.5,Intel,HD Graphics 620,Unknown,SSD,2.6390573296152584
740,HP,Notebook,15.6,4,Windows 10,2.04,979.0,1366x768,Full HD,Intel,Core i5,7200U,2.5,Intel,HD Graphics 620,Unknown,SSD,2.6390573296152584
415,HP,Notebook,15.6,4,Windows 10,2.1,705.5,1920x1080,Full HD,Intel,Core i3,7100U,2.4,Intel,HD Graphics 620,Unknown,SSD,2.3978952727983707
116,Asus,Notebook,17.3,4,Windows 10,2.8,530.0,1600x900,Full HD,Intel,Pentium,Quad,1.6,Nvidia,GeForce 920MX,Dedicated,HDD,2.0794415416798357
1009,Dell,Notebook,13.3,8,Windows 10,1.62,649.0,1920x1080,Full HD,Intel,Core i5,6200U,2.3,Intel,HD Graphics 520,Unknown,HDD,2.8903717578961645
79,Dell,Gaming,15.6,16,Windows 10,2.72,1099.0,3840x2160,4K Ultra HD,Intel,Core i7,6700HQ,2.6,Nvidia,GeForce GTX 960M,Dedicated,SSD,3.5263605246161616
1234,HP,Notebook,15.6,4,Windows 10,1.91,478.89,1920x1080,Full HD,AMD,A6-Series,A6-9220,2.5,AMD,Radeon 520,Dedicated,SSD,2.3978952727983707
272,Lenovo,Ultrabook,14.0,8,Windows 10,1.13,1875.0,1920x1080,Full HD,Intel,Core i5,7200U,2.5,Intel,HD Graphics 620,Unknown,Flash Storage,2.70805020110221
247,Asus,Gaming,15.6,16,Windows 10,2.59,1339.0,1920x1080,Full HD,Intel,Core i7,6700HQ,2.6,Nvidia,GeForce GTX 960M,Dedicated,SSD,3.5263605246161616
1178,Dell,Gaming,17.3,16,Windows 10,4.42,3012.77,1920x1080,Full HD,Intel,Core i7,7700HQ,2.8,Nvidia,GeForce GTX 1070,Dedicated,SSD,3.7376696182833684
409,Dell,2 in 1 Convertible,13.3,8,Windows 10,1.6,1199.0,1920x1080,Full HD,Intel,Core i5,7200U,2.5,Intel,HD Graphics 620,Unknown,SSD,2.8903717578961645
46,Lenovo,Gaming,17.3,32,Windows 10,4.6,3240.0,1920x1080,Full HD,Intel,Core i7,6820HK,2.7,Nvidia,GeForce GTX 980M,Dedicated,SSD,4.0943445622221
52,Lenovo,Notebook,15.6,8,Windows 10,2.2,429.0,1366x768,Full HD,AMD,A12-Series,9720P,3.6,AMD,Radeon R7,Dedicated,HDD,2.302585092994046
855,Lenovo,Notebook,13.3,8,Windows 10,1.44,949.0,1920x1080,Full HD,Intel,Core i5,7200U,2.5,Intel,HD Graphics 620,Unknown,SSD,2.8903717578961645
1273,Lenovo,2 in 1 Convertible,14.0,4,Windows 10,1.8,833.01,1920x1080,Full HD,Intel,Core i5,6200U,2.3,Intel,HD Graphics 520,Unknown,SSD,2.772588722239781
1095,Asus,Notebook,15.6,4,Windows 10,1.68,469.0,1366x768,Full HD,AMD,A9-Series,9420,3.0,AMD,Radeon R5 M420,Dedicated,HDD,1.791759469228055
254,Dell,Notebook,14.0,4,Windows 10,1.6,875.0,1366x768,Full HD,Intel,Core i5,7200U,2.5,Intel,HD Graphics 620,Unknown,HDD,2.4849066497880004
431,Lenovo,Notebook,15.6,4,No OS,1.85,403.5,1920x1080,Full HD,Intel,Core i3,6006U,2.0,Intel,HD Graphics 520,Unknown,SSD,2.302585092994046
19,Acer,Ultrabook,14.0,8,Windows 10,1.8,919.0,1920x1080,Full HD,Intel,Core i5,7200U,2.5,Intel,Graphics 620,Unknown,SSD,2.8903717578961645
